order_id,order_date,product_id,unitssold,unitprice
5005,2/29/2024,9227,74,89.69
5006,12/18/2020,1502,13,70.07
5007,12/28/2024,3267,31,65.41
5008,12/1/2022,7472,75,46.62
5009,7/14/2023,6954,35,15.6
5010,12/7/2020,1427,63,10.41
5011,9/1/2024,6984,51,93.74
5012,4/17/2024,3800,54,49.06
5013,11/8/2024,1170,18,53.16
5014,5/9/2021,8354,34,40.11
5015,10/25/2020,348,91,66.04
5016,12/23/2024,1644,40,88.56
5017,8/10/2024,2732,88,58.02
5018,5/23/2020,4973,84,82.89
5019,9/28/2020,1421,18,58.81
5020,1/31/2021,2837,5,67.3
5021,7/14/2022,1752,43,86.73
5022,11/15/2020,1909,91,70.02
5023,9/23/2021,1006,72,50.62
5024,5/18/2022,2800,17,27.5
5025,1/3/2020,9163,74,93.12
5026,2/21/2023,5056,95,90.45
5027,6/30/2022,7680,62,46.6
5028,9/7/2022,97,16,62.48
5029,5/5/2023,2787,64,45.54
5030,12/5/2021,1975,80,53.64
5031,7/23/2023,8204,17,60.79
5032,6/4/2023,5610,6,73.62
5033,12/20/2021,651,36,20.4
5034,2/11/2024,9883,57,14.67
5035,12/3/2024,812,15,45.2
5036,3/26/2023,691,49,16.55
5037,6/30/2022,4119,68,47.96
5038,8/27/2023,7021,33,45.36
5039,9/21/2023,8120,67,69.31
5040,10/12/2022,861,98,88.51
5041,4/19/2024,7652,7,59.7
5042,9/18/2021,4922,66,80.15
5043,3/29/2022,4184,28,58.12
5044,7/30/2020,9076,87,17.28
5045,12/18/2020,3508,76,79.67
5046,3/10/2024,3044,52,86.16
5047,10/15/2021,6155,47,40.35
5048,7/25/2024,9395,20,10.15
5049,4/10/2022,6682,58,89.82
5050,11/2/2021,5961,47,13.54
5051,9/11/2022,4129,32,79.63
5052,10/10/2021,3871,85,47.72
5053,10/6/2024,66,39,22.19
5054,6/3/2020,1024,45,20.83
5055,7/15/2020,5194,22,45.18
5056,10/20/2024,7366,12,79.34
5057,10/9/2020,940,37,10.67
5058,9/13/2024,6172,38,68.1
5059,3/5/2021,2751,99,56.88
5060,8/26/2020,6790,75,35.36
5061,3/18/2021,6840,43,30.12
5062,6/20/2021,2217,2,23.47
5063,9/21/2024,9778,50,78.47
5064,6/5/2020,3875,1,16.03
5065,12/7/2023,4312,93,66.53
5066,11/27/2020,1417,81,14.29
5067,5/7/2020,2138,80,54.17
5068,2/20/2023,9265,97,29.12
5069,4/18/2020,2541,32,29.57
5070,11/12/2022,342,42,54.3
5071,11/25/2021,2983,43,78.7
5072,10/5/2024,2436,42,82.8
5073,1/10/2023,8947,54,26.82
5074,12/29/2020,7228,10,21.21
5075,5/17/2021,7121,4,98.27
5076,3/20/2021,4835,93,58.01
5077,8/23/2024,5769,97,54.72
5078,2/19/2023,9607,28,53.1
5079,8/28/2024,304,9,12.42
5080,12/25/2021,5181,47,68.01
5081,10/12/2023,7969,100,46.24
5082,12/28/2020,7428,59,28.17
5083,3/16/2022,2632,30,20.47
5084,9/15/2021,7862,30,59.73
5085,12/13/2022,8985,12,97.2
5086,10/17/2021,9103,18,54.33
5087,6/25/2020,5156,35,37.28
5088,7/12/2023,2850,12,48.21
5089,6/4/2021,4413,77,85.96
5090,7/10/2022,7911,32,25.33
5091,1/22/2024,5293,64,40.88
5092,12/15/2022,4536,88,23.87
5093,7/25/2023,8026,87,76.99
5094,5/25/2021,1058,62,22.53
5095,12/2/2024,8624,46,55.62
5096,3/7/2023,1519,25,30.42
5097,2/8/2024,2846,20,27.48
5098,12/24/2024,2763,32,65.11
5099,9/23/2020,7545,97,59.85
5100,11/10/2020,2835,65,31.91
5101,8/15/2021,1198,96,58.77
5102,10/30/2021,2209,74,92.53
5103,10/29/2024,973,20,64.19
5104,9/14/2024,2038,15,39.76
5105,5/28/2023,1834,76,71.72
5106,1/31/2023,3897,24,77.08
5107,10/3/2021,9396,19,18.68
5108,12/16/2023,1936,39,84.46
5109,8/12/2021,8190,93,29.22
5110,4/23/2024,1429,96,39.58
5111,4/21/2020,532,56,28.99
5112,7/2/2020,1629,44,69.28
5113,11/11/2024,6045,46,62.97
5114,4/30/2023,7626,66,96.21
5115,2/7/2023,9218,5,79.17
5116,10/31/2022,4231,91,18.91
5117,7/1/2020,7019,46,41.67
5118,1/29/2023,5638,94,44.68
5119,4/21/2023,1632,10,27.45
5120,1/3/2022,5218,88,86.85
5121,3/24/2023,5468,63,45.37
5122,11/5/2021,3660,36,67.52
5123,7/3/2022,9097,59,52.96
5124,11/24/2024,1254,86,47.47
5125,11/26/2024,7112,50,17.77
5126,7/19/2021,9843,31,93.25
5127,4/24/2023,4265,69,63.49
5128,8/18/2021,995,99,61.69
5129,7/3/2023,5196,35,35.21
5130,11/13/2023,5254,2,99.28
5131,8/10/2022,1228,27,62.76
5132,4/8/2023,4338,19,74.47
5133,1/16/2020,5604,36,76.78
5134,8/9/2024,3508,72,46.82
5135,1/26/2022,6790,79,55.65
5136,9/27/2022,1776,56,46.62
5137,4/14/2021,5733,100,69.29
5138,6/15/2022,6538,28,95.48
5139,9/21/2022,1952,59,50.39
5140,9/4/2024,8514,81,65.93
5141,9/16/2023,4157,35,85.61
5142,7/6/2022,7669,34,53.8
5143,10/31/2023,4249,41,31.74
5144,9/8/2024,3530,79,69.87
5145,3/30/2021,6932,75,96.32
5146,2/13/2023,7155,32,75.8
5147,7/12/2024,9685,63,91.08
5148,8/30/2024,223,83,98.41
5149,3/15/2024,7156,4,84.31
5150,10/13/2024,3737,92,71
5151,6/10/2021,3087,39,81
5152,7/12/2024,3782,11,84.78
5153,8/26/2021,815,67,71.91
5154,4/1/2023,8666,57,56.09
5155,2/25/2023,1747,40,95.81
5156,1/12/2020,2922,17,31.65
5157,4/15/2022,2198,98,57.45
5158,8/13/2022,2152,23,36
5159,8/2/2024,23,37,28.84
5160,10/31/2023,4678,66,42.61
5161,1/18/2020,5070,45,21.16
5162,3/13/2020,3466,94,34.28
5163,4/26/2024,4508,39,52.48
5164,5/24/2021,1452,29,30.03
5165,11/3/2022,3148,14,76.56
5166,1/6/2020,2030,77,31.36
5167,4/25/2023,1199,33,97.47
5168,5/5/2020,3699,8,31.86
5169,5/14/2023,2062,91,35.65
5170,9/15/2024,6642,48,73.1
5171,6/25/2024,993,58,86.9
5172,4/7/2022,7104,48,94.61
5173,9/13/2020,2821,99,87.93
5174,10/14/2020,2412,32,75.62
5175,12/24/2022,2858,21,22.81
5176,6/23/2024,2638,61,47.42
5177,1/24/2020,4716,54,74.87
5178,7/30/2024,1495,9,75.15
5179,4/29/2020,317,50,96.63
5180,8/23/2021,2110,51,98.55
5181,10/21/2022,2574,10,10.96
5182,6/4/2021,7528,91,27.29
5183,10/13/2021,6072,77,72.48
5184,10/16/2024,6316,53,35.03
5185,7/12/2024,2120,86,91.66
5186,10/3/2022,1595,18,57.99
5187,10/16/2022,4498,24,27.8
5188,1/1/2023,4181,39,24.17
5189,6/12/2020,1029,88,76.63
5190,10/14/2021,266,86,62.62
5191,2/19/2022,3886,35,98.85
5192,9/28/2023,7426,30,33.47
5193,12/25/2021,5395,60,53.56
5194,4/24/2023,5197,53,99.77
5195,6/15/2020,5785,10,90.39
5196,1/9/2021,6008,4,35.85
5197,4/16/2024,9736,47,82.05
5198,10/25/2024,4990,53,79.52
5199,10/4/2021,9291,34,14.85
5200,5/31/2023,9564,50,86.01
5201,10/29/2022,2551,27,19.78
5202,2/27/2020,5826,69,14.54
5203,9/9/2021,5525,55,54.94
5204,10/21/2023,6832,71,32.34
5205,5/3/2023,2622,69,63.65
5206,6/4/2024,3873,40,38.83
5207,3/2/2021,611,54,57.32
5208,4/12/2024,4292,63,62.32
5209,2/28/2024,6405,4,74.08
5210,9/13/2021,2857,80,51.84
5211,7/3/2021,7699,35,66.66
5212,4/15/2023,3490,13,35.6
5213,8/3/2023,3336,21,32.94
5214,11/6/2022,9205,30,11.53
5215,10/12/2020,8500,92,57.76
5216,6/20/2021,1387,8,70.63
5217,1/1/2024,4358,38,24.83
5218,6/28/2024,3271,67,58.03
5219,8/31/2020,1326,73,81.83
5220,1/31/2022,5552,90,66.11
5221,6/19/2023,698,10,50.07
5222,7/19/2024,1272,93,42.5
5223,2/27/2021,8380,12,88.99
5224,2/28/2023,1546,13,30.62
5225,12/2/2020,5994,4,28.08
5226,2/4/2022,1702,99,26.44
5227,2/1/2020,1487,32,45.09
5228,12/29/2021,6842,2,55.65
5229,12/19/2022,2146,71,19.34
5230,5/20/2024,7688,14,29.71
5231,10/30/2022,5372,53,45.11
5232,8/19/2021,9740,76,93.87
5233,12/3/2020,7494,25,54.93
5234,12/4/2022,6345,32,67.29
5235,10/16/2024,7449,99,13.29
5236,10/26/2021,3856,55,44.8
5237,3/31/2024,3917,48,47.81
5238,12/6/2024,3557,67,78.51
5239,3/28/2021,6727,57,26.87
5240,4/24/2023,1395,12,72.89
5241,6/26/2022,9259,2,34.17
5242,11/25/2021,3943,30,99.96
5243,8/25/2021,8927,68,14.83
5244,6/11/2024,8160,65,50.95
5245,6/21/2020,38,86,66.17
5246,9/3/2024,8131,34,95.46
5247,9/1/2024,6222,6,79.43
5248,12/16/2020,1612,82,52.24
5249,3/7/2023,4469,42,42.49
5250,8/11/2023,4543,71,21.57
5251,8/5/2024,5627,100,47.8
5252,3/20/2023,1665,76,61.52
5253,11/4/2023,1056,78,61.12
5254,4/9/2020,4172,60,29.02
5255,7/4/2020,1942,15,53.46
5256,2/21/2022,7882,82,77.35
5257,3/21/2020,6800,55,13.99
5258,12/6/2022,7766,93,40.06
5259,1/17/2022,2612,82,86.39
5260,4/4/2024,7250,21,23.01
5261,9/26/2022,1790,56,34.23
5262,8/1/2020,9125,86,90.43
5263,8/21/2024,6761,94,14.11
5264,11/19/2020,3461,47,25.31
5265,10/14/2021,7820,18,57.29
5266,12/9/2020,9958,67,85.83
5267,4/28/2023,324,82,93.89
5268,6/10/2024,58,23,41.49
5269,3/24/2021,774,24,62.45
5270,10/6/2023,1259,61,25.58
5271,11/27/2023,9893,27,60.37
5272,1/20/2020,9653,4,49.84
5273,12/18/2024,3435,86,40.58
5274,9/8/2024,3921,65,92.65
5275,4/30/2020,9904,88,38.91
5276,7/25/2022,9445,83,49.68
5277,7/29/2024,6373,63,25.62
5278,7/18/2020,7144,39,65.09
5279,1/6/2024,1502,100,34.31
5280,4/1/2023,567,8,88.49
5281,4/27/2024,1543,71,49.75
5282,3/24/2022,4178,19,79.77
5283,11/3/2022,7437,75,97.75
5284,9/24/2024,4513,16,98.73
5285,12/22/2024,610,78,33.58
5286,1/4/2023,3179,19,61.86
5287,5/28/2021,7053,28,11.03
5288,1/11/2023,6884,54,65.39
5289,8/5/2023,9809,33,99.82
5290,12/1/2020,2973,78,73.14
5291,12/19/2022,7285,53,18.37
5292,11/14/2020,697,1,72.34
5293,12/11/2024,2675,2,92.86
5294,2/7/2023,9144,60,36.53
5295,9/18/2022,1488,47,64.42
5296,1/19/2021,7489,64,67.63
5297,1/3/2024,5800,81,14.91
5298,5/24/2023,9018,95,69.14
5299,12/9/2021,3241,37,12.09
5300,11/19/2024,7161,53,45.84
5301,1/26/2024,6689,21,38.82
5302,8/22/2024,3735,27,25.77
5303,10/30/2022,9480,80,33.72
5304,12/19/2022,7685,38,11.7
5305,6/20/2021,2109,80,55.1
5306,3/7/2021,363,11,69.3
5307,2/25/2024,7635,84,28.85
5308,9/12/2020,4873,97,31.35
5309,11/17/2020,5270,71,56.81
5310,6/30/2022,6147,42,50.57
5311,9/7/2023,9641,31,25.59
5312,4/20/2024,6251,4,87.72
5313,4/1/2022,5594,74,18.57
5314,10/11/2021,3752,11,47.98
5315,7/16/2020,3974,48,80.8
5316,8/2/2022,582,60,31.32
5317,4/9/2024,2261,99,41.93
5318,11/1/2022,9394,79,35.47
5319,6/14/2021,3664,33,62.99
5320,11/18/2023,7304,7,85.2
5321,1/2/2021,2555,9,52.99
5322,8/1/2024,5210,8,80.64
5323,10/23/2022,7275,8,47.32
5324,3/19/2020,6809,48,89.93
5325,4/17/2024,900,96,57.64
5326,10/16/2021,2119,24,23.92
5327,8/7/2020,1643,90,93.75
5328,10/5/2024,722,61,36.26
5329,9/15/2022,7444,75,36.18
5330,8/16/2023,7178,1,45.95
5331,10/29/2020,6660,97,99.27
5332,10/19/2022,798,56,14.57
5333,7/25/2021,7933,55,20.24
5334,6/5/2024,1168,73,40.94
5335,7/24/2021,7645,26,41.43
5336,6/27/2023,7905,12,76.31
5337,10/8/2024,5627,30,81
5338,5/30/2023,4239,58,43.99
5339,12/16/2020,3783,6,81.15
5340,9/24/2022,5646,36,39.67
5341,6/17/2021,6731,61,58.72
5342,12/30/2024,4909,66,90.74
5343,4/18/2024,4804,31,82.96
5344,7/15/2024,48,85,92.99
5345,8/4/2020,7986,85,17.51
5346,9/4/2023,8990,65,69.32
5347,12/14/2023,4247,10,31.17
5348,11/23/2024,8122,51,64.31
5349,9/21/2024,6960,32,71.44
5350,6/12/2020,2727,83,10.38
5351,7/5/2023,5,7,50.48
5352,3/10/2022,9343,86,82.3
5353,8/1/2021,6001,20,75.51
5354,10/27/2023,235,27,14.87
5355,6/1/2023,3150,61,42.34
5356,1/21/2023,1337,36,33.55
5357,8/22/2024,5120,37,56.07
5358,4/8/2020,4566,7,43.54
5359,11/30/2021,2701,39,13.51
5360,8/14/2023,4554,36,42.61
5361,5/19/2021,5115,96,10.87
5362,6/16/2024,5143,39,11
5363,4/11/2022,5013,47,51.95
5364,11/8/2021,5105,69,73.99
5365,4/11/2020,3276,71,46.43
5366,11/19/2022,5721,56,82.95
5367,2/14/2024,4843,85,69.41
5368,4/20/2023,6792,93,62.46
5369,12/24/2021,3402,49,11.91
5370,12/3/2024,3945,14,74.25
5371,4/22/2024,2934,56,34.95
5372,10/8/2022,6943,93,19.3
5373,5/1/2022,492,69,75.98
5374,6/2/2023,1665,18,61.64
5375,3/28/2023,959,34,10.47
5376,10/6/2024,1213,50,44.05
5377,9/21/2020,9934,71,58.45
5378,9/5/2021,4335,68,88.62
5379,3/5/2020,3698,83,71.6
5380,11/18/2021,2727,88,39.76
5381,2/19/2024,5297,90,76.97
5382,11/28/2020,9595,9,81.12
5383,6/4/2023,9659,78,99.34
5384,1/8/2020,3877,66,91.8
5385,6/15/2024,3530,65,67.54
5386,10/30/2021,7060,60,51.51
5387,12/4/2020,7847,70,33.21
5388,9/21/2020,6584,12,86.3
5389,4/19/2021,2966,14,41.77
5390,3/19/2023,327,99,69.43
5391,3/5/2021,5641,1,21.27
5392,2/3/2020,9531,46,59.02
5393,6/4/2021,1815,31,34
5394,1/25/2021,4973,2,35.53
5395,5/11/2020,4070,84,13.73
5396,6/15/2021,7606,44,17.13
5397,2/22/2023,1817,73,73.3
5398,3/6/2020,2609,97,59.43
5399,3/10/2022,3567,47,75.94
5400,2/13/2023,9968,44,95.14
5401,4/28/2023,906,19,29.41
5402,2/26/2020,9288,24,17.09
5403,3/11/2021,1887,76,28.52
5404,1/18/2024,2633,96,61.69
5405,12/5/2021,6981,10,79.69
5406,8/3/2020,5534,75,50.27
5407,5/6/2024,3883,75,90.1
5408,6/30/2020,2556,38,27.75
5409,6/19/2021,6194,24,99.7
5410,4/11/2024,2037,63,22.36
5411,1/10/2020,812,37,67.11
5412,8/16/2023,7511,51,18.99
5413,3/16/2024,2518,47,55.07
5414,10/6/2024,8005,13,68.35
5415,4/26/2023,4109,43,20.99
5416,10/29/2024,2639,77,15.85
5417,5/16/2024,5861,89,89.04
5418,3/29/2024,1328,53,83.2
5419,1/22/2022,5120,68,12.13
5420,7/25/2024,1872,19,91.86
5421,12/16/2022,3363,2,27.02
5422,6/1/2023,4220,43,36.61
5423,9/11/2024,5744,28,93.28
5424,12/22/2021,3296,80,17.84
5425,2/14/2023,3597,7,15.34
5426,6/18/2021,4681,5,30.34
5427,9/2/2020,7505,11,45.03
5428,3/20/2020,9094,14,59.11
5429,6/28/2023,7311,12,53.94
5430,12/27/2024,9738,53,57.04
5431,7/27/2020,9645,76,69.65
5432,10/27/2021,7208,60,90.88
5433,1/4/2021,2848,57,18.13
5434,8/17/2020,5375,74,78.47
5435,11/9/2020,107,61,37.54
5436,2/8/2020,6718,17,96.7
5437,10/16/2023,7556,52,96.87
5438,5/15/2020,2630,76,57.27
5439,5/7/2021,790,90,54.28
5440,6/25/2023,3113,56,13.34
5441,11/14/2022,8783,75,73.48
5442,3/10/2021,2464,61,88.45
5443,3/18/2024,996,3,25.18
5444,12/5/2021,9317,84,81.81
5445,10/21/2024,4995,13,72.36
5446,12/24/2020,2064,92,33.81
5447,8/21/2021,3374,18,60.73
5448,1/14/2021,7020,96,16.38
5449,9/23/2023,8283,31,38.15
5450,9/3/2022,5500,39,29.66
5451,12/21/2023,1223,11,31.12
5452,3/26/2024,1657,55,81.73
5453,1/4/2024,4492,16,25.45
5454,12/22/2021,7113,69,21.95
5455,2/19/2021,7509,10,34.75
5456,10/19/2021,8122,27,11.78
5457,5/3/2022,4820,56,44.65
5458,11/21/2021,7858,21,77.21
5459,3/10/2021,6639,89,86.4
5460,6/10/2022,2961,50,23.64
5461,11/3/2020,8993,80,21.77
5462,1/30/2020,9434,71,53
5463,10/1/2024,52,52,86.65
5464,4/19/2022,8849,93,73.98
5465,3/31/2024,9707,8,98.96
5466,8/22/2020,6859,7,49.32
5467,2/14/2021,8657,6,24.61
5468,4/23/2022,3845,22,44.48
5469,11/2/2021,875,32,88.8
5470,11/15/2022,3129,60,35.61
5471,1/21/2020,702,66,42.45
5472,4/16/2024,6458,38,54.48
5473,12/18/2024,4216,23,85.78
5474,8/10/2022,6557,49,38.43
5475,11/13/2021,5456,16,17.11
5476,7/27/2020,1964,14,34.57
5477,1/2/2024,8615,38,13.23
5478,10/19/2023,7667,16,10.13
5479,4/8/2024,1093,39,25.42
5480,3/7/2023,8707,92,44.36
5481,5/20/2020,1229,47,56.54
5482,7/4/2022,5007,1,19.88
5483,8/20/2021,5658,86,24.64
5484,7/5/2021,9541,32,63.25
5485,12/1/2022,4454,67,58.84
5486,6/26/2020,4127,31,25.89
5487,9/18/2023,7499,23,25.64
5488,3/5/2022,9777,9,35.69
5489,4/14/2020,7963,45,23.77
5490,2/13/2021,847,15,95.97
5491,8/11/2020,7226,71,13.83
5492,7/27/2021,8079,44,82.18
5493,10/14/2023,2875,63,28.22
5494,4/29/2021,2950,25,78.48
5495,8/20/2022,8475,44,84.43
5496,3/25/2022,6017,28,26.02
5497,1/13/2021,2574,45,59.44
5498,6/2/2024,1962,93,89.01
5499,8/20/2024,4716,31,13.39
5500,1/18/2020,5392,89,86.24
5501,7/12/2022,7690,50,27.39
5502,11/19/2020,9871,45,66.73
5503,4/6/2024,9,79,44.86
5504,12/9/2024,8679,21,11.66
5505,4/21/2022,8481,99,94.13
5506,2/13/2023,4488,23,82.73
5507,12/28/2023,2319,94,46.22
5508,9/18/2021,840,38,39.46
5509,8/22/2023,6396,57,65.6
5510,2/19/2022,6466,66,31.23
5511,5/16/2020,2878,77,68.53
5512,11/18/2024,2995,51,38.71
5513,7/20/2023,4253,6,25.92
5514,6/22/2022,9921,10,67.51
5515,7/9/2022,9106,48,65.6
5516,1/6/2023,1235,32,75.11
5517,2/1/2020,2055,95,74.48
5518,6/14/2020,7998,77,11.25
5519,9/26/2024,7443,59,22.38
5520,4/16/2021,8207,40,23.82
5521,3/15/2020,5640,77,72
5522,7/25/2021,7533,17,64.58
5523,9/20/2022,706,60,47.95
5524,1/29/2023,9510,83,90.51
5525,10/24/2021,9360,16,60.43
5526,11/16/2020,7262,8,35.15
5527,10/26/2021,8429,55,92.84
5528,12/11/2022,2759,55,44.98
5529,9/26/2024,6086,51,35.53
5530,5/28/2023,3802,10,97.83
5531,12/27/2024,460,66,55.84
5532,5/31/2021,8422,9,74.85
5533,3/11/2023,5911,42,84.02
5534,4/5/2020,2551,19,82.99
5535,9/12/2024,5682,86,66.13
5536,11/30/2024,7802,98,80.1
5537,6/25/2024,3691,79,86.86
5538,8/7/2022,5836,19,37.8
5539,1/2/2023,5044,77,94.98
5540,10/28/2020,8106,77,91.88
5541,1/24/2021,8395,98,22.19
5542,4/21/2020,8216,64,86.66
5543,3/22/2022,1894,55,29.87
5544,4/20/2024,8362,52,41.02
5545,3/28/2022,8530,67,59.29
5546,6/19/2023,8858,38,77.89
5547,7/17/2021,5582,85,85.45
5548,11/12/2024,3503,78,59.12
5549,4/8/2020,3608,91,14.85
5550,4/27/2021,6073,74,57.42
5551,10/1/2020,1775,74,19.44
5552,4/19/2022,2869,70,74.66
5553,1/5/2024,3079,87,11.44
5554,6/11/2020,7183,57,70.3
5555,5/14/2020,3083,32,55.88
5556,11/1/2024,6912,10,37.02
5557,1/13/2023,5300,46,25.38
5558,9/22/2021,8854,22,82.53
5559,11/20/2021,9431,95,33.62
5560,7/14/2021,3855,24,39.35
5561,4/4/2022,2437,10,52.85
5562,7/29/2024,1074,94,51.16
5563,1/11/2021,301,52,89.13
5564,12/13/2021,2899,90,35.79
5565,8/9/2022,2117,5,73.83
5566,4/29/2024,8410,74,30.57
5567,3/27/2022,3782,67,61.55
5568,2/28/2024,6481,100,20.07
5569,11/4/2023,8717,97,86.38
5570,9/29/2024,6234,17,10.77
5571,12/22/2021,5081,41,95
5572,12/30/2023,7396,39,21.74
5573,11/10/2022,8470,21,19.02
5574,2/7/2022,6991,32,10.31
5575,5/12/2024,1122,5,91.64
5576,9/5/2021,2661,15,47.47
5577,3/30/2024,7188,22,24.31
5578,10/21/2022,9944,40,40.53
5579,1/6/2021,4215,53,36.55
5580,2/3/2021,5050,47,79.33
5581,11/9/2020,22,4,62.63
5582,7/12/2024,8850,11,90.79
5583,9/13/2024,7775,10,23.35
5584,12/16/2020,3636,73,96.72
5585,7/14/2022,3153,41,48.22
5586,6/24/2021,3969,28,67.69
5587,6/6/2024,1038,10,79.07
5588,5/22/2023,2216,58,44.28
5589,7/4/2024,3677,71,83.5
5590,1/5/2021,5701,64,20.07
5591,8/15/2024,7763,87,37.12
5592,2/5/2024,2883,71,77.26
5593,10/14/2023,455,68,17.97
5594,11/24/2023,7555,19,35.21
5595,5/2/2020,8961,94,19.68
5596,3/5/2023,3177,25,34.22
5597,7/22/2023,4887,9,57.34
5598,11/1/2023,1776,24,67.41
5599,4/28/2024,8844,42,83.64
5600,12/6/2020,577,63,84.29
5601,10/12/2020,6905,66,32.24
5602,5/31/2022,5313,40,27.2
5603,7/1/2022,9594,44,54.23
5604,9/2/2021,1745,25,36.17
5605,10/6/2024,5263,15,33.82
5606,11/7/2024,4404,42,74.72
5607,12/4/2023,2795,18,18.39
5608,4/16/2023,2953,33,93.81
5609,7/10/2023,2240,20,33.6
5610,8/1/2024,5760,1,72.45
5611,10/27/2020,2732,72,95.56
5612,6/12/2022,6184,93,25.62
5613,9/18/2020,1260,56,16.5
5614,2/5/2020,7140,69,21.16
5615,11/25/2024,4366,61,39.73
5616,10/2/2020,845,60,15.82
5617,11/1/2021,2634,33,91.56
5618,6/7/2022,2106,52,59.61
5619,11/11/2021,7716,50,68.79
5620,1/25/2022,8492,54,39.98
5621,7/30/2022,9910,61,60.06
5622,7/9/2020,648,69,64.13
5623,7/21/2021,9152,40,58.52
5624,9/26/2022,3352,63,83.38
5625,3/24/2022,3381,44,27.34
5626,4/4/2020,2381,80,43.7
5627,2/1/2022,9898,71,91.52
5628,12/17/2024,1699,7,99.25
5629,10/11/2024,6443,64,81.65
5630,8/13/2021,9907,47,38.18
5631,11/2/2020,58,27,59.72
5632,4/26/2021,1388,37,29.32
5633,9/23/2024,2495,21,63.8
5634,2/10/2021,7562,74,24.74
5635,12/11/2023,2793,80,93.64
5636,9/11/2024,4799,12,14.58
5637,4/28/2020,3586,3,97.73
5638,6/17/2023,1205,68,19.71
5639,9/16/2022,5354,31,36.76
5640,7/13/2023,3974,83,38.41
5641,12/8/2021,2548,68,65.6
5642,5/2/2021,8748,98,24.74
5643,9/21/2021,5974,53,31.43
5644,2/18/2020,5814,48,91.8
5645,9/12/2023,2809,58,81.28
5646,10/3/2023,9583,63,48.3
5647,2/13/2023,2723,27,41.44
5648,2/12/2020,6494,95,35.78
5649,6/4/2022,6009,16,33.03
5650,2/4/2023,6519,46,70.93
5651,12/15/2022,8581,35,33.1
5652,6/5/2023,9970,25,98.92
5653,5/21/2020,6582,48,16.02
5654,8/7/2021,3750,45,43.71
5655,6/7/2023,6147,100,83.86
5656,12/6/2024,3520,19,67.8
5657,4/10/2023,5123,44,52.01
5658,6/19/2024,7376,76,60.37
5659,11/26/2023,7234,12,94.21
5660,3/9/2024,5407,28,60.78
5661,5/19/2023,2871,23,18.14
5662,8/14/2024,4022,12,10.5
5663,1/2/2020,5412,38,19.57
5664,11/17/2020,818,96,20.73
5665,9/1/2021,8359,41,89.39
5666,5/29/2021,940,85,89.93
5667,10/2/2023,6384,38,92.29
5668,1/5/2020,6117,13,29.55
5669,7/22/2022,5031,78,18.82
5670,9/9/2021,1074,78,65.61
5671,12/12/2021,2341,37,41.4
5672,7/21/2023,7167,45,77.51
5673,1/19/2024,2321,95,52.9
5674,1/9/2021,7529,52,49.66
5675,8/16/2021,3854,31,75.54
5676,7/25/2020,3437,43,89.38
5677,11/6/2024,3081,32,48.98
5678,7/29/2020,2191,82,56.86
5679,4/11/2024,2207,86,35.93
5680,7/9/2022,3251,9,88.71
5681,7/13/2023,3679,53,93.57
5682,1/3/2023,1499,70,34.75
5683,10/22/2020,9892,95,71.38
5684,10/9/2023,5227,71,57.26
5685,9/26/2022,3778,42,19.73
5686,7/9/2020,9878,68,54.98
5687,10/19/2023,3220,2,35.81
5688,2/13/2024,1724,57,56.84
5689,11/27/2022,738,27,74.45
5690,7/26/2020,7176,88,46.75
5691,3/17/2021,2541,62,70.3
5692,2/24/2023,4074,72,46.13
5693,4/29/2020,7381,37,32.29
5694,8/22/2024,2831,96,47.41
5695,6/14/2024,2564,31,50.34
5696,6/24/2022,1723,41,25.52
5697,8/2/2023,6814,74,14.75
5698,3/4/2021,4342,74,89.19
5699,9/14/2022,1109,10,62.3
5700,7/16/2020,3214,56,87.25
5701,3/18/2021,1562,87,32.8
5702,5/30/2024,2651,92,83.29
5703,7/3/2024,9388,80,17.93
5704,12/15/2020,498,71,30.21
5705,1/5/2024,4770,81,90.42
5706,9/10/2023,2295,62,94.83
5707,10/7/2023,8292,75,56.9
5708,10/29/2022,3619,3,29.23
5709,5/15/2022,6506,83,34.98
5710,6/18/2024,5204,65,99.57
5711,7/2/2020,4605,37,40.7
5712,1/20/2021,7313,49,35.53
5713,5/12/2020,3770,73,92.82
5714,12/4/2021,8139,41,97.22
5715,1/25/2024,5946,47,56.63
5716,11/4/2020,3661,21,66.73
5717,4/19/2023,7901,60,41.28
5718,6/22/2020,7783,77,83.96
5719,9/11/2020,1439,53,14.24
5720,6/22/2023,771,18,47.55
5721,8/19/2020,2027,36,38.21
5722,11/21/2023,2060,60,32.32
5723,12/21/2021,2810,90,67.55
5724,3/25/2020,5966,66,13.49
5725,2/11/2020,7548,48,10.5
5726,2/9/2021,9888,91,21.16
5727,1/4/2023,5300,52,96.44
5728,6/4/2020,8763,43,47.39
5729,5/22/2023,400,39,25.09
5730,9/19/2022,6118,23,19.15
5731,4/25/2023,9102,23,91.43
5732,8/14/2023,9733,31,28.2
5733,10/2/2022,7879,72,69.97
5734,9/27/2021,1801,76,75.6
5735,6/10/2024,461,29,37.78
5736,4/7/2020,6721,81,30.66
5737,11/18/2022,3506,75,21.45
5738,10/18/2021,2018,28,86.16
5739,5/8/2020,2264,14,22.42
5740,10/15/2021,9582,28,32.06
5741,6/25/2022,1423,74,43.09
5742,5/21/2020,3391,3,30.37
5743,11/26/2024,4633,96,20.41
5744,2/21/2022,4108,6,78.78
